index,message,fear,anger,anticipation,trust,surprise,positive,negative,sadness,disgust,joy
570,"Hi guys! In my harrier, when the engine is warm, it takes a very rough crank , it feels like as if I am starting a tractor. But, when the engine is cold, it cranks smoothly. Is it an issue or is it normal?",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
571,"My harrier 2019 having steering vibration so I changed all three mounts but still I feel vibration and left side pulling issue ,what to do?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,"Hi , My harrier has ADAS, i have noticed that when ever it automatically applies break it makes loud sound,, is that normal? anyone else experienced it?",0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
573,2022 harrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,Harrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,Hi All - I need to install a tpms and dashcam on my harrier 2022. Can someone guide on same. Also i heard there is a device you can use to get youtube videos mirrored on the screen. Kindly advise.,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0
576,"Safari or harrier
Year
Model variant

??",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
577,I am 6ft 1inch and find safari driver seat under thigh support is not good. Is there any seat extension or some other jugad anyone has tried?,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
578,Is there any way to use Alexa in Harrier Pure plus S dark edition model,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
579,"Hi all - Can someone pls suggest from where i can purchase rear wiper for my harrier 2022 model. I came across this on boodmo and found it to be cheap but not sure. In sc, agent told me that cost would be 950 for same.",0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285
580,Which amc is advisable for safari phase2 ? My annual running is about 15k. I have also purchased extended warranty for 5 years,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
581,Hi! Try adishakti they have Umesh Shetty who attends only Harrier/Safari. Good service,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
582,"To reboot infotainment 
Press 15 secs 'call close/Mute button ' then press 'media switch button'

External links are not allowed, search 
Reboot harrier infotainment in youtube",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,"No complaints bro, and I haven't been facing these issues as well. That's just one of the issues encountered in Harriers since long,some people had to get sub frame shift to get rid of the issue.
As owners it's good to be aware of prevailing issues/recalls etc, specially when most SCs are not so competent.

I personally love the design since 2018, even before Harrier was launched. Did lots of cross country drives and loving the car to the core👍",0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413
584,accidentally this happened to my new harrier on bonnet😭😭...can anyone suggest me something i'm....worried....,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
585,"No sir.

There was no such thing as consistent left side pulling in harrier.",0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
586,"Yeah, but the left pull has been there since inception in Harrier and it's to do with chasis alignment I guess. Interesting if any EPS calibratio helps there",0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
587,There is update available on Safari and harrier released in Jan 2025. I have noticed that it improved the left pull issue and steering alignment.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
588,"Even I do face it sometimes, having harrier",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,Hi. I am facing severe cabin vibration since today afternoon. Anybody faced similar issue? Tata safari. Purchased in 2022. Driven 40k km.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,Safari has this alignment problem. After 10-12k kms it will be fine . You don’t have to do anything.,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
591,"Hi people. I have a Safari 2024 variant bought in July. Within 7 months I have got the alignment fixed 4 times, and steering calibration fixed 2 timea, and again the car is pulling towards 1 side (left this time). Any suggestions on what can I do next?",0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
592,What is the latest software updated version for Harrier - fearless automatic....,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
593,"My safari is at 11.5k odo today and tomorrow i going for 4000k trip which i will complete in 6 days. I will have tight schedule so not feasible to go for 15k third service in between. 

Will it be a problem in warranty or i can stretch upto 15.5k odo reading. In worst case i can go for service at my destination but then odo reading would be 13.5k only",0.16666666666666666,0.0,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.0,0.05555555555555555
594,Can we create Alexa in Harrier pure plus S dark,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
595,"Hey people im facing one weird problem 
My harrier's top vents are blowing air totally working fine.
But down vents are not blowing air?
Does anyone face such issue?",0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0
596,And people were telling harriers dont get stolen,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
597,"For me as well 3rd service charged 18k… new safari 
They almost changed all filters including AC
Saying that if you dont do this then if anything happen in future u cant claim the warranty",0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0
598,I have i20 to commute so.. Safari reading is less,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
599,Hi all can anyone tell me cost for third free service for tata safari 2024?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,FOR SALE TATA SAFARI 2022 XTA+WITH SUNROOF MUMBAI MAHARASHTRA REGISTRATION . ANY 1 INTERESTED  KINDLY DM,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
601,Does safari send any notification if the battery is weak and needs replacement?,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
602,"Hi, I am owning 2021 Tata Safari adventure, now a days observed distortion after every 1-2 songs while playing songs using Apple car play, this disappears for a while after reconnecting Apple car play. Secondly tried resetting car system by pressing and holding for few seconds but still it’s not working. Current software 18.50, is there any fix for this issue ?",0.0,0.0,0.2,0.2,0.0,0.4,0.2,0.0,0.0,0.0
603,Hi Guys I'm facing a typical issue with my May 2023 Tata Safari automatic.....in the last one month over a span of around 500 kms it happened twice...while the car is moving with Good speed at around 50 kmph.. suddenly it gives an error something like drive failure is detected on the display...that's what I can recall.... and car stops taking  input from accelerator...but engine is on at that time and even staring is also working fine......this happened twice...now to come out of this ... vehicle just need to be put off and start again and everything is normal after that.Called the tata service station and they said nothing to worry just do the stop and start of vehicle and it will be normal...I am not sure whether it's a normal thing or I need to worry and should escalate within Tata to get the car checked thoroughly....any one any idea...or any one faced a similar issue...pls let me know.,0.1111111111111111,0.037037037037037035,0.2222222222222222,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.2222222222222222,0.14814814814814814,0.037037037037037035,0.037037037037037035
604,Heater in my Safari only turns on when H1 is reached. Even when temp outside is around 14 degrees.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,"100% worth it if your daily commute is above 50km.

I own Safari but driving it in city traffic is a nightmare especially in Hyderabad. I purchased Tiago 3 months back and totally loved the car, I already drove it for 8000 kms in 3 months 😀",0.2,0.0,0.2,0.0,0.0,0.4,0.2,0.0,0.0,0.0
606,"Hey All.. 2 days back I gave my safari for deep cleaning. But today while driving, I am observing the vibration near the left foot while turning steering. No other issues. I do not know what it is.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
607,For how long does Tata Motors provide free RSA for new Harrier or Safari? Is it written in any document that we got during purchase?,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
608,"Absolutely agree this is my first Tata car - Safari accomplished plus Dk AT. Initially I was apprehensive about the quality, after service and addressing of issues but all have been put to rest. The only suggestion I have is definitely go for an external PDI check. That'll give you a peace of mind in terms of ensuring you get the right car from dealers.",0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.0,0.36363636363636365,0.09090909090909091,0.0,0.0,0.18181818181818182
609,"Harrier has got one of the best suspension. When you drive other in the segment, can understand how good it is.",0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285
610,+1. I really love driving harrier. No issues in 4 years and many awesome long drives  🤞,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
611,What's the mileage difference between safari n harrier?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,"Hi..
Anyone using continental AX 6 tyres in harrier",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,"There is no major issues in harrier. 😁

Happy motoring!!",0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.2
614,"Is there any after brake pads for Tata Safari 2021. i heard something, but  unable to remember the Indian Mfg. Name now. could someone please assist me.",0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0
615,Can someone please let me know the approximate cost of insurance for second year for Harrier?  Want to get some idea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,Is there a list of must have and good to have add ons for insurance renewal? My Harrier will be completing one year in Feb...so need some guidance to ensure proper coverage and peace of mind,0.0,0.0,0.1875,0.1875,0.0625,0.375,0.0,0.0,0.0,0.1875
617,Tata safari ki 2 nd service paid... How much charges..,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,Is anyone aware of any such suggested process and is it needed for harrier or safari??,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,Curious question- whether immobilizer activates automatically in Harrier on locking the car through key FoB or something else also need to be done specifically to activate it?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
620,Harrier may not be on top but as per crime reports creta is 2nd position and its not a cheap car. I believe they will also have reasonably good locking system but innovative thieves find the way out so its always better to be careful.,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.0,0.0,0.07692307692307693
621,Can you please share me a theft recording that involves a harrier,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
622,"Any idea how long Harrier 2022 tyres run 
Mine are apollo already 57k KM completed seems there is still tread for next 20k KMs",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,"Right

I misread it.

Auto dimming option was available from old safari.

There are many opinions about it throughout the internet.

My personal favourite was regular irvm.

Which will have a default auto dim lever in the back of it!!!",0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
624,"Is this upgrade available in your current harrier

Or 

Is it an add-on.

I won't recommend tampering wires!!!

But auto fold orvm is a granted wish!!! 

When on a smaller gap in roads. You can just fold it from inside without compromising your speed!!!

Good for manuverability as well as convenience....",0.0,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.0,0.09090909090909091
625,"Since last few days I have observed one issue: Harrier unlock button does not work if I try to unlock from 10 feet away but able to unlock if I am just 2-3 feet away, tried to unlock with both keys, but unlock works perfectly fine if I am away more than 30 feet also, pls suggest what is the problem with unlock and how it can be fixed?
Note I have not changed battery of remote in last 3 years.",0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0
